image_id,image_path,prediction,prediction_length,ground_truth,ground_truth_length,cosine_similarity
17-3-040-01_慶應橋_PIC074,data\image_text_inspect_n10789\rank_c_images_n10789\17-3-040-01_慶應橋_PIC074.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。",171,舗装に小さなポットホールが部分的に発生し、A2側伸縮装置付近の舗装の段差が大きい。　　　　　　　　　　伸縮装置目地材が一部ぬけ落ちている。　　　　　　　　　　　　　　　　高欄にひび割れ及び欠損、遊離石灰が部分的に発生している。　　　　　　　　　　　　　　　　　段差は通行者の安全性に影響を及ぼすため、維持工事等で補修が必要である。　　　　　　　　　　　　　　　　　　　その他の損傷は、局部的であり経過観察とする。,206,0.6438875
06-3-024-03_湯田橋_PIC008,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-024-03_湯田橋_PIC008.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、張り出し床版にひびわれ(W=0.25mm)・うき・コンクリート表面の剥離が見られる。前回点検から進行は見られないが、今後も経年劣化や伸縮装置からの攻撃等であると思われる。そのため次回点検時に状況を確認する必要がある。床版のうき・コンクリート表面の剥離は局部的であるため、経過観察を行い、状況により補修を行う。",212,・床版にかぶり不足による鉄筋露出および鉄筋の腐食膨張によるうきが散見される。,38,0.739228
18-3-058-01_大久保石曽根線1号橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-058-01_大久保石曽根線1号橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査及び補修が必要である。",166,主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所での進行は見られないが、側面側両端部に集中して複数の鉄筋露出が新たに生じており、局所的であるが明らかな減肉が確認できる。橋面からの浸透水と地覆からの伝い水等により、内部鉄筋の腐食膨張が生じたものと推定される。道路橋の機能に支障は生じてないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。,199,0.790483
340230_三谷川橋_PIC056,data\image_text_inspect_n10789\rank_c_images_n10789\340230_三谷川橋_PIC056.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",206,主桁全体に大規模な鉄筋露出が見られ、かぶり残りもほとんどない。床版の処々に大きく鉄筋が露出している。主桁全体に大規模な鉄筋露出が見られ、かぶり残りもほとんどない。床版の処々に大きく鉄筋が露出している。,100,0.60486424
13-3-051-01_上渡り１号線１号橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\13-3-051-01_上渡り１号線１号橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,伸縮装置に土砂詰り、地覆に鉄筋露出、防護柵のボルトに表面的な腐食が見られる。経過観察を行い、状況により補修を行う。,57,0.7138515
341061_沖田船津線1号橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\341061_沖田船津線1号橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。前回点検：Ⅱ今回点検：Ⅰ(A2,B1)",190,舗装に局所的に幅5mm未満のひびわれが見られ、一部はポットホールとなっている。伸縮装置が一部欠損している。,53,0.49956882
04-2-002-01_上中野橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\04-2-002-01_上中野橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,路面にひびわれ、防護柵(高欄)に軽微な腐食、変形が見られる。損傷は状況に応じて補修を行う事が望ましい。,51,0.71951807
19-2-523-01_下地橋_PIC016,data\image_text_inspect_n10789\rank_c_images_n10789\19-2-523-01_下地橋_PIC016.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たな鉄筋露出やうきが複数確認された。地覆から伝わる雨水等により内部鉄筋の膨張が生じたものと推定される。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",203,支承に腐食が見られた。前回点検：Ⅱ今回点検：Ⅱ,23,0.6067425
18-3-047-01_向原橋_PIC017,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-047-01_向原橋_PIC017.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が必要であったが、今回は断面修復等の補修が望ましい。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",230,床版のひび割れ、かぶり不足の鉄筋露出が認められるが局部的である。前回点検：N、Ⅱ今回点検：N、Ⅱ,48,0.7309752
03-3-089-01_中川橋_PIC119,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-089-01_中川橋_PIC119.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査及び補修が必要である。",166,舗装に段差（最大h=20mm)、伸縮装置にゴムの剥離、地覆に肌別れ・一部錆汁を伴う遊離石灰・鉄筋露出・剥離・うき・漏水跡、地覆にシール材の欠損、防護柵に塗装の劣化・表面的な腐食、排水桝に著しい土砂詰りが見られる。舗装の段差、排水桝の土砂詰りは、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,164,0.6415055
15-1-006-01_江良橋_PIC006,data\image_text_inspect_n10789\rank_c_images_n10789\15-1-006-01_江良橋_PIC006.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ、うきが見られる。また、錆汁を伴う遊離石灰も見られる。間詰め部から遊離石灰が見られる。配力筒に表面的な腐食が見られる。橋面からの浸透水及び伝え水が原因と思われる。前回点検では間詰めの遊離石灰が多くみられたが、今回は主桁の損傷が大きい。経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じていないが、前回点検時に監視レベル「Ⅱ」であった中性化や広範囲な軽微な遊離石灰等が要因と推定される。",247,主桁にひび割れが多数みられる。間詰めからの遊離石灰がみられる。いずれも補修対策を行うのが望ましい。,49,0.7524576
